subject_record_number,subject_record_date,subject_source_county,subject_address,subject_company_name,subject_job_value,neighbor_rank,distance,neighbor_record_number,neighbor_record_date,neighbor_source_county,neighbor_company_name,neighbor_address,neighbor_prop_zip,neighbor_bldg_sf,neighbor_job_value
BLD-25-15453,2025-11-03,douglas,3127 N 50 ST,ANCHOR ROOFING & LANDSCAPING LLC,15000.0,1,0.43898365897663444,BLD-25-16656,2025-12-05,douglas,SOUTH O ROOFING,2505 N 48 AV,68104,1568.0,15000.0
BLD-25-15453,2025-11-03,douglas,3127 N 50 ST,ANCHOR ROOFING & LANDSCAPING LLC,15000.0,2,0.8699752173672066,BLD-25-15856,2025-11-10,douglas,LEGACY RESTORATION,415 N 47 ST,68132,1203.0,11789.0
BLD-25-15453,2025-11-03,douglas,3127 N 50 ST,ANCHOR ROOFING & LANDSCAPING LLC,15000.0,3,0.9428973231316268,BLD-26-00182,2026-01-08,douglas,"MCKINNIS ROOFING AND SHEET METAL, LLC",2333 N 55 ST,68104,1731.0,27509.0
BLD-25-15453,2025-11-03,douglas,3127 N 50 ST,ANCHOR ROOFING & LANDSCAPING LLC,15000.0,4,0.9533699545230244,BLD-26-01482,2026-02-23,douglas,EVERLAST EXTERIORS,410 S 48 AV,68132,1176.0,8423.0
BLD-25-15453,2025-11-03,douglas,3127 N 50 ST,ANCHOR ROOFING & LANDSCAPING LLC,15000.0,5,1.0186022023767791,BLD-26-01432,2026-02-20,douglas,ROYALTY ROOFING INC,2527 COUNTRY CLUB AV,68104,1752.0,5382.3
BLD-25-15453,2025-11-03,douglas,3127 N 50 ST,ANCHOR ROOFING & LANDSCAPING LLC,15000.0,6,1.082990035263179,BLD-26-01930,2026-03-06,douglas,WEATHERGUARD INC,439 N 61 ST,68132,2049.0,2100.0
BLD-25-15453,2025-11-03,douglas,3127 N 50 ST,ANCHOR ROOFING & LANDSCAPING LLC,15000.0,7,1.0862704862999495,BLD-25-15762,2025-11-06,douglas,BN ENTERPRISES LLC,2418 REDICK AV,68112,1508.0,11892.93
BLD-25-15453,2025-11-03,douglas,3127 N 50 ST,ANCHOR ROOFING & LANDSCAPING LLC,15000.0,8,1.1645737703507877,BLD-25-16995,2025-12-22,douglas,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,3924 N 18 ST,68110,1460.0,500.0
BLD-25-15453,2025-11-03,douglas,3127 N 50 ST,ANCHOR ROOFING & LANDSCAPING LLC,15000.0,9,1.192743929157044,BLD-26-01483,2026-02-23,douglas,EVERLAST EXTERIORS,4829 PINE ST,68106,1262.0,8800.0
BLD-25-15453,2025-11-03,douglas,3127 N 50 ST,ANCHOR ROOFING & LANDSCAPING LLC,15000.0,10,1.2367329974352121,BLD-25-15888,2025-11-10,douglas,"PYRAMID ROOFING (AKA PYRAMID CONTRACTORS, INC)",4537 PINE ST,68106,1923.0,8231.0
BLD-25-15453,2025-11-03,douglas,3127 N 50 ST,ANCHOR ROOFING & LANDSCAPING LLC,15000.0,11,1.3127554299509874,BLD-26-01059,2026-02-10,douglas,N2 EXTERIORS LLC,4930 PINKNEY ST,68104,1174.0,30000.0
BLD-25-15453,2025-11-03,douglas,3127 N 50 ST,ANCHOR ROOFING & LANDSCAPING LLC,15000.0,12,1.3171866513331119,BLD-26-01038,2026-02-10,douglas,SHAMROCK HILLS LLC,2724 N 50 ST,68104,1436.0,24000.0
BLD-25-15457,2025-11-03,douglas,20614 PARKER ST,RESULTS CONTRACTING,8000.0,1,0.37400207143900893,BLD-26-01788,2026-03-03,douglas,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,20801 PAUL CR,68022,1246.0,500.0
BLD-25-15457,2025-11-03,douglas,20614 PARKER ST,RESULTS CONTRACTING,8000.0,2,0.46127689507985037,BLD-25-16984,2025-12-22,douglas,All-Star Exteriors,3463 PINEY CREEK DR,68022,1201.0,10000.0
BLD-25-15457,2025-11-03,douglas,20614 PARKER ST,RESULTS CONTRACTING,8000.0,3,0.5718140082488623,BLD-25-15816,2025-11-07,douglas,RESULTS CONTRACTING,2441 N 191 AV,68022,1234.0,12000.0
BLD-25-15457,2025-11-03,douglas,20614 PARKER ST,RESULTS CONTRACTING,8000.0,4,0.7384760537505166,BLD-26-02500,2026-03-21,douglas,SCRIBNER ENTERPRISES INC.,3860 N 208 ST,68022,1378.0,17965.91
BLD-25-15457,2025-11-03,douglas,20614 PARKER ST,RESULTS CONTRACTING,8000.0,5,0.7943518138023488,BLD-26-02642,2026-03-24,douglas,MOOSE ROOFING,4023 N 172 AV,68116,1041.0,11467.85
BLD-25-15457,2025-11-03,douglas,20614 PARKER ST,RESULTS CONTRACTING,8000.0,6,0.8031303638662373,BLD-26-00984,2026-02-09,douglas,ONYX ROOFING LLC,4031 N 172 AV,68116,1170.0,4500.0
BLD-25-15457,2025-11-03,douglas,20614 PARKER ST,RESULTS CONTRACTING,8000.0,7,0.8355131452017917,BLD-25-15565,2025-11-05,douglas,ONYX ROOFING LLC,17021 SPRAGUE ST,68116,1047.0,6500.0
BLD-25-15457,2025-11-03,douglas,20614 PARKER ST,RESULTS CONTRACTING,8000.0,8,0.9284283176560875,BLD-26-01541,2026-02-24,douglas,MCCRIGHT PROPERTIES LLC,20210 HOPPER ST,68022,1283.0,5000.0
BLD-25-15457,2025-11-03,douglas,20614 PARKER ST,RESULTS CONTRACTING,8000.0,9,0.9433126188256759,BLD-26-00461,2026-01-15,douglas,HOMETOWN ROOFING,16938 GRAND AV,68116,1232.0,10079.51
BLD-25-15457,2025-11-03,douglas,20614 PARKER ST,RESULTS CONTRACTING,8000.0,10,1.0193726129809506,BLD-26-01554,2026-02-25,douglas,M5 Exteriors LLC,21310 CLYDESDALE CR,68022,1224.0,7200.0
BLD-25-15457,2025-11-03,douglas,20614 PARKER ST,RESULTS CONTRACTING,8000.0,11,1.0195860328828763,BLD-26-02833,2026-03-27,douglas,REAVIS ROOFING,19707 MARINDA ST,68130,1370.0,6000.0
BLD-25-15457,2025-11-03,douglas,20614 PARKER ST,RESULTS CONTRACTING,8000.0,12,1.0195937640303825,BLD-26-02834,2026-03-27,douglas,REAVIS ROOFING,19709 MARINDA ST,68130,1376.0,6000.0
BLD-25-15462,2025-11-03,douglas,7725 N 166 ST,ONYX DESIGN & BUILD,29000.0,1,0.5243948546958629,BLD-25-16410,2025-11-25,douglas,"MLKHEC INC DBA HUSKER HAMMER SIDING, WINDOWS AND ROOFING",16331 HANOVER ST,68007,2531.0,13000.0
BLD-25-15462,2025-11-03,douglas,7725 N 166 ST,ONYX DESIGN & BUILD,29000.0,2,0.7084107322483703,BLD-26-02978,2026-03-31,douglas,7309 Kilpatrick Parkway,7309 KILPATRICK PW,68007,2717.0,12000.0
BLD-25-15462,2025-11-03,douglas,7725 N 166 ST,ONYX DESIGN & BUILD,29000.0,3,0.7214497567902823,BLD-26-02757,2026-03-26,douglas,"ANDERSON ENTERPRISES, INC",5509 N 154 ST,68116,2285.0,12000.0
BLD-25-15462,2025-11-03,douglas,7725 N 166 ST,ONYX DESIGN & BUILD,29000.0,4,0.7811571438981566,BLD-25-15490,2025-11-03,douglas,AVID RESTORATION LLC,14907 LAUREL AV,68116,2204.0,15000.0
BLD-25-15462,2025-11-03,douglas,7725 N 166 ST,ONYX DESIGN & BUILD,29000.0,5,0.8985488735130481,BLD-26-00442,2026-01-14,douglas,HOMETOWN ROOFING,8025 N 172 ST,68007,2947.0,17904.51
BLD-25-15462,2025-11-03,douglas,7725 N 166 ST,ONYX DESIGN & BUILD,29000.0,6,0.9194133837748562,BLD-26-01068,2026-02-10,douglas,"RAPTOR ROOFING, LLC",7918 N 153 ST,68007,2750.0,9283.58
BLD-25-15462,2025-11-03,douglas,7725 N 166 ST,ONYX DESIGN & BUILD,29000.0,7,0.937159529701527,BLD-26-03343,2026-04-08,douglas,COMBOVER LLC,4660 N 162 AV,68116,2550.0,14843.0
BLD-25-15462,2025-11-03,douglas,7725 N 166 ST,ONYX DESIGN & BUILD,29000.0,8,0.9381645410090665,BLD-26-02862,2026-03-27,douglas,J.C. WALSH HOME IMPROVEMENTS,4520 N 175 ST,68116,1984.0,25000.0
BLD-25-15462,2025-11-03,douglas,7725 N 166 ST,ONYX DESIGN & BUILD,29000.0,9,0.9799425830639356,BLD-26-03246,2026-04-07,douglas,J HENRY HOMES,5408 N 149 AV,68116,2413.0,13281.12
BLD-25-15462,2025-11-03,douglas,7725 N 166 ST,ONYX DESIGN & BUILD,29000.0,10,1.0259592380533051,BLD-26-01990,2026-03-09,douglas,BULLDOG ROOFING,4303 N 152 ST,68116,2491.0,14232.88
BLD-25-15462,2025-11-03,douglas,7725 N 166 ST,ONYX DESIGN & BUILD,29000.0,11,1.046240927087252,BLD-26-02844,2026-03-27,douglas,VERNCO ROOFING,15515 LEEMAN CR,68007,2748.0,7054.53
BLD-25-15462,2025-11-03,douglas,7725 N 166 ST,ONYX DESIGN & BUILD,29000.0,12,1.0568896736976061,BLD-25-16937,2025-12-19,douglas,"DYNASTY RESTORATION, INC.",3812 N 160 AV,68116,2368.0,7875.0
BLD-25-15465,2025-11-03,douglas,8920 READ ST,AVID RESTORATION LLC,8700.0,1,0.1418197531697824,BLD-26-01269,2026-02-18,douglas,Weddle and Sons Roofing,8750 READ ST,68122,1210.0,4160.0
BLD-25-15465,2025-11-03,douglas,8920 READ ST,AVID RESTORATION LLC,8700.0,2,0.18321212693672181,BLD-26-01589,2026-02-26,douglas,TURTLE ROOFING OMAHA,8902 READ ST,68122,1243.0,14052.0
BLD-25-15465,2025-11-03,douglas,8920 READ ST,AVID RESTORATION LLC,8700.0,3,0.19717510939086952,BLD-26-00089,2026-01-05,douglas,ROYALTY ROOFING INC,7026 N 88 AV,68122,1232.0,5845.33
BLD-25-15465,2025-11-03,douglas,8920 READ ST,AVID RESTORATION LLC,8700.0,4,0.21752771599998935,BLD-26-00139,2026-01-06,douglas,TURTLE ROOFING OMAHA,7328 N 90 ST,68122,1134.0,16104.0
BLD-25-15465,2025-11-03,douglas,8920 READ ST,AVID RESTORATION LLC,8700.0,5,0.23702692357512314,BLD-25-15760,2025-11-06,douglas,MOOSE ROOFING,7809 N 86 AV,68122,1168.0,13913.0
BLD-25-15465,2025-11-03,douglas,8920 READ ST,AVID RESTORATION LLC,8700.0,6,0.27432036070572485,BLD-25-15775,2025-11-06,douglas,TIMBER RIDGE ROOFING & EXTERIORS,8507 POTTER ST,68122,1113.0,8000.0
BLD-25-15465,2025-11-03,douglas,8920 READ ST,AVID RESTORATION LLC,8700.0,7,0.28481131086678557,BLD-25-16900,2025-12-17,douglas,BULLDOG ROOFING,7754 POTTER ST,68122,1173.0,5834.57
BLD-25-15465,2025-11-03,douglas,8920 READ ST,AVID RESTORATION LLC,8700.0,8,0.28699288311558335,BLD-26-02485,2026-03-20,douglas,QUALITY HOME INSPECTIONS,7360 N 77 AV,68122,1191.0,9500.0
BLD-25-15465,2025-11-03,douglas,8920 READ ST,AVID RESTORATION LLC,8700.0,9,0.37540364119563274,BLD-25-16495,2025-12-01,douglas,4140 S 52ND ST.,6615 N 79 ST,68122,982.0,8052.0
BLD-25-15465,2025-11-03,douglas,8920 READ ST,AVID RESTORATION LLC,8700.0,10,0.3857579635419958,BLD-26-01147,2026-02-12,douglas,EVERLAST EXTERIORS,7869 REDICK AV,68122,1082.0,6723.0
BLD-25-15465,2025-11-03,douglas,8920 READ ST,AVID RESTORATION LLC,8700.0,11,0.42145430424838565,BLD-26-00848,2026-02-02,douglas,"PRO GRADE EXTERIORS, LLC",11116 BLACK ST,68142,1113.0,8664.82
BLD-25-15465,2025-11-03,douglas,8920 READ ST,AVID RESTORATION LLC,8700.0,12,0.4429673206416126,BLD-25-16297,2025-11-21,douglas,RESULTS CONTRACTING,8415 IOWA ST,68122,1223.0,11000.0
BLD-25-15476,2025-11-03,douglas,2107 S 135 AV,ABC ROOFS,9000.0,1,0.45965808456471324,BLD-26-02663,2026-03-24,douglas,ROYALTY ROOFING INC,13904 SHIRLEY ST,68144,1814.0,8328.68
BLD-25-15476,2025-11-03,douglas,2107 S 135 AV,ABC ROOFS,9000.0,2,0.5585508406345002,BLD-25-16369,2025-11-24,douglas,EVOLVECONSTRUCTION.COM,2219 S 148 AV,68144,1860.0,20401.34
BLD-25-15476,2025-11-03,douglas,2107 S 135 AV,ABC ROOFS,9000.0,3,0.6310490929576181,BLD-26-00186,2026-01-08,douglas,"HOME PRIDE CONTRACTORS, INC",14817 ARBOR ST,68144,1836.0,3500.0
BLD-25-15476,2025-11-03,douglas,2107 S 135 AV,ABC ROOFS,9000.0,4,0.7240080645039118,BLD-26-01464,2026-02-19,douglas,"HOME PRIDE CONTRACTORS, INC",15226 CEDAR CR,68144,1912.0,9100.0
BLD-25-15476,2025-11-03,douglas,2107 S 135 AV,ABC ROOFS,9000.0,5,0.7726630018217057,BLD-25-16326,2025-11-21,douglas,"PYRAMID ROOFING (AKA PYRAMID CONTRACTORS, INC)",15014 DOUGLAS CR,68154,1855.0,6806.55
BLD-25-15476,2025-11-03,douglas,2107 S 135 AV,ABC ROOFS,9000.0,6,0.9861474089693325,BLD-25-15671,2025-11-06,douglas,ROYALTY ROOFING INC,12202 DEER HOLLOW DR,68154,2040.0,9086.79
BLD-25-15476,2025-11-03,douglas,2107 S 135 AV,ABC ROOFS,9000.0,7,0.9990552850208032,BLD-26-03539,2026-04-13,douglas,FULL CIRCLE ROOFING,12624 OAKAIR DR,68137,1782.0,25000.0
BLD-25-15476,2025-11-03,douglas,2107 S 135 AV,ABC ROOFS,9000.0,8,1.0024352547452633,BLD-25-15833,2025-11-10,douglas,TDH HOME BUILDING INC,8314 GOLD ST,68124,1756.0,10500.0
BLD-25-15476,2025-11-03,douglas,2107 S 135 AV,ABC ROOFS,9000.0,9,1.0199398466938487,BLD-26-02765,2026-03-26,douglas,"ANDERSON ENTERPRISES, INC",15319 CUMING ST,68154,1810.0,8000.0
BLD-25-15476,2025-11-03,douglas,2107 S 135 AV,ABC ROOFS,9000.0,10,1.0435646558101062,BLD-26-02389,2026-03-18,douglas,RESULTS CONTRACTING,14910 SEWARD PA,68154,1897.0,25000.0
BLD-25-15476,2025-11-03,douglas,2107 S 135 AV,ABC ROOFS,9000.0,11,1.0517441892839077,BLD-25-15583,2025-11-05,douglas,HUGHES CONSTRUCTION,15337 CALIFORNIA ST,68154,1922.0,7500.0
BLD-25-15476,2025-11-03,douglas,2107 S 135 AV,ABC ROOFS,9000.0,12,1.0672517910581256,BLD-26-02931,2026-03-30,douglas,INNOVATIVE CONTRACTORS,13812 BIRCHWOOD AV,68137,1554.0,16887.6
BLD-25-15478,2025-11-03,douglas,6326 N 103 AV,RESULTS CONTRACTING,18000.0,1,0.3911456061487054,BLD-25-16786,2025-12-12,douglas,4140 S 52ND ST.,6703 N 102 AV,68122,2559.0,20778.0
BLD-25-15478,2025-11-03,douglas,6326 N 103 AV,RESULTS CONTRACTING,18000.0,2,0.4112548576653824,BLD-25-16912,2025-12-18,douglas,4140 S 52ND ST.,10420 NEWPORT AV,68122,2335.0,23918.0
BLD-25-15478,2025-11-03,douglas,6326 N 103 AV,RESULTS CONTRACTING,18000.0,3,0.43436526890396016,BLD-26-02763,2026-03-26,douglas,TURTLE ROOFING OMAHA,7413 N 107 ST,68122,2332.0,19049.0
BLD-25-15478,2025-11-03,douglas,6326 N 103 AV,RESULTS CONTRACTING,18000.0,4,0.45410640433528665,BLD-26-00313,2026-01-12,douglas,4140 S 52ND ST.,7719 N 107 AV,68122,2267.0,10988.0
BLD-25-15478,2025-11-03,douglas,6326 N 103 AV,RESULTS CONTRACTING,18000.0,5,0.5097533487650069,BLD-25-15571,2025-11-05,douglas,ROYALTY ROOFING INC,7324 N 89 AV,68122,2480.0,9893.79
BLD-25-15478,2025-11-03,douglas,6326 N 103 AV,RESULTS CONTRACTING,18000.0,6,0.5125371933142685,BLD-25-16665,2025-12-08,douglas,TURTLE ROOFING OMAHA,10267 NEBRASKA AV,68134,2016.0,15387.0
BLD-25-15478,2025-11-03,douglas,6326 N 103 AV,RESULTS CONTRACTING,18000.0,7,0.6112574989098946,BLD-26-01500,2026-02-24,douglas,HOMESHIELD ROOFING & EXTERIORS,7528 N 89 ST,68122,2560.0,10950.0
BLD-25-15478,2025-11-03,douglas,6326 N 103 AV,RESULTS CONTRACTING,18000.0,8,0.6607907893726732,BLD-25-16358,2025-11-24,douglas,STARPOWER EXTERIOR INC,7409 N 89 ST,68122,2580.0,18241.83
BLD-25-15478,2025-11-03,douglas,6326 N 103 AV,RESULTS CONTRACTING,18000.0,9,0.6824666820690739,BLD-25-15940,2025-11-11,douglas,JENSEN ENTERPRISES,8811 WYOMING ST,68122,2610.0,14000.0
BLD-25-15478,2025-11-03,douglas,6326 N 103 AV,RESULTS CONTRACTING,18000.0,10,0.734069351347792,BLD-26-02531,2026-03-23,douglas,SKYLINE IMAGING LLC,4817 N 136 ST,68164,2267.0,27689.0
BLD-25-15478,2025-11-03,douglas,6326 N 103 AV,RESULTS CONTRACTING,18000.0,11,0.7431044262319983,BLD-25-17091,2025-12-30,douglas,MILLARD GUTTERS CO DBA MILLARD ROOFING AND GUTTER,5135 N 135 AV,68164,2386.0,10639.0
BLD-25-15478,2025-11-03,douglas,6326 N 103 AV,RESULTS CONTRACTING,18000.0,12,0.8032400791923383,BLD-26-00158,2026-01-07,douglas,"1-800-HANSONS, LLC",13422 LARIMORE AV,68164,1930.0,34004.0
BLD-25-15486,2025-11-03,douglas,12952 JESSIE AV,AVID RESTORATION LLC,15907.0,1,0.1490802369699858,BLD-25-16357,2025-11-24,douglas,WHITE CASTLE ROOFING & CONTRACTING INC,5646 N 131 ST,68164,1129.0,5469.0
BLD-25-15486,2025-11-03,douglas,12952 JESSIE AV,AVID RESTORATION LLC,15907.0,2,0.23459803196641585,BLD-26-02171,2026-03-12,douglas,GOODLIFE EXTERIORS & CONTRACTING,13035 CROWN POINT AV,68164,1198.0,8000.0
BLD-25-15486,2025-11-03,douglas,12952 JESSIE AV,AVID RESTORATION LLC,15907.0,3,0.2456558998562979,BLD-25-15538,2025-11-04,douglas,LEGACY RESTORATION,12706 LAUREL AV,68164,1112.0,13425.0
BLD-25-15486,2025-11-03,douglas,12952 JESSIE AV,AVID RESTORATION LLC,15907.0,4,0.35213441692809866,BLD-25-16213,2025-11-19,douglas,TCI GENERAL CONTRACTING SERVICES,11456 NEBRASKA CR,68164,1221.0,8500.0
BLD-25-15486,2025-11-03,douglas,12952 JESSIE AV,AVID RESTORATION LLC,15907.0,5,0.369869829704643,BLD-26-00342,2026-01-12,douglas,A&G ROOFING,12823 OGDEN ST,68164,1124.0,9000.0
BLD-25-15486,2025-11-03,douglas,12952 JESSIE AV,AVID RESTORATION LLC,15907.0,6,0.42198319855477,BLD-26-01228,2026-02-16,douglas,TDH HOME BUILDING INC,12628 FOWLER AV,68164,936.0,10370.0
BLD-25-15486,2025-11-03,douglas,12952 JESSIE AV,AVID RESTORATION LLC,15907.0,7,0.4389108507079687,BLD-26-00102,2026-01-06,douglas,4140 S 52ND ST.,11862 NEWPORT AV,68164,1005.0,8506.0
BLD-25-15486,2025-11-03,douglas,12952 JESSIE AV,AVID RESTORATION LLC,15907.0,8,0.4457688540223172,BLD-26-02064,2026-03-10,douglas,TDH HOME BUILDING INC,14456 CAMDEN CR,68116,1074.0,8761.0
BLD-25-15486,2025-11-03,douglas,12952 JESSIE AV,AVID RESTORATION LLC,15907.0,9,0.47127952615134366,BLD-25-15517,2025-11-04,douglas,RED RHINO ROOFS & SOLAR LLC,11417 BAUMAN CR,68164,1005.0,3980.0
BLD-25-15486,2025-11-03,douglas,12952 JESSIE AV,AVID RESTORATION LLC,15907.0,10,0.49638905744853373,BLD-26-00116,2026-01-06,douglas,4140 S 52ND ST.,12812 OGDEN ST,68164,976.0,13971.0
BLD-25-15486,2025-11-03,douglas,12952 JESSIE AV,AVID RESTORATION LLC,15907.0,11,0.5287149633637848,BLD-26-02650,2026-03-24,douglas,White Castle Roofing,6530 N 142 CR,68164,1292.0,5895.0
BLD-25-15486,2025-11-03,douglas,12952 JESSIE AV,AVID RESTORATION LLC,15907.0,12,0.5319486435554053,BLD-25-16045,2025-11-14,douglas,LEGACY RESTORATION,5125 N 145 ST,68116,1037.0,8887.0
BLD-25-15487,2025-11-03,douglas,7524 WIRT ST,PAUL DAVIS SYSTEMS,3600.0,1,0.9093284132383048,BLD-26-02364,2026-03-17,douglas,RESULTS CONTRACTING,852 N 68 ST,68132,1098.0,9000.0
BLD-25-15487,2025-11-03,douglas,7524 WIRT ST,PAUL DAVIS SYSTEMS,3600.0,2,1.1985286488575015,BLD-26-03229,2026-04-06,douglas,ANCHOR ROOFING & LANDSCAPING LLC,8909 CHARLES ST,68114,1360.0,9400.0
BLD-25-15487,2025-11-03,douglas,7524 WIRT ST,PAUL DAVIS SYSTEMS,3600.0,3,1.298201252694112,BLD-25-16249,2025-11-20,douglas,BAHENAS ROOFING LLC,9806 HARTMAN AV,68134,2004.0,11000.0
BLD-25-15487,2025-11-03,douglas,7524 WIRT ST,PAUL DAVIS SYSTEMS,3600.0,4,1.3308387013929004,BLD-26-03509,2026-04-13,douglas,"GRANDEL'S CONSTRUCTION & ROOFING, INC",10262 MIAMI ST,68134,1382.0,6600.0
BLD-25-15487,2025-11-03,douglas,7524 WIRT ST,PAUL DAVIS SYSTEMS,3600.0,5,1.3621394946798584,BLD-26-01169,2026-02-13,douglas,RESULTS CONTRACTING,2315 N 75 ST,68134,1006.0,12000.0
BLD-25-15487,2025-11-03,douglas,7524 WIRT ST,PAUL DAVIS SYSTEMS,3600.0,6,1.3642420535761957,BLD-26-03168,2026-04-03,douglas,"HOME PRIDE CONTRACTORS, INC",8045 MANDERSON CR,68134,1510.0,20000.0
BLD-25-15487,2025-11-03,douglas,7524 WIRT ST,PAUL DAVIS SYSTEMS,3600.0,7,1.3897305765889265,BLD-26-01413,2026-02-19,douglas,GINGERICH STRUCTURES,8704 BOYD ST,68134,1941.0,10500.0
BLD-25-15487,2025-11-03,douglas,7524 WIRT ST,PAUL DAVIS SYSTEMS,3600.0,8,1.4381848546423575,BLD-26-02378,2026-03-18,douglas,RESULTS CONTRACTING,6957 OGDEN ST,68104,1461.0,15000.0
BLD-25-15487,2025-11-03,douglas,7524 WIRT ST,PAUL DAVIS SYSTEMS,3600.0,9,1.4410212444945043,BLD-25-16559,2025-12-02,douglas,PROPERTY FLIPS LLC,3518 N 82 ST,68134,1098.0,20000.0
BLD-25-15487,2025-11-03,douglas,7524 WIRT ST,PAUL DAVIS SYSTEMS,3600.0,10,1.4528098591573322,BLD-26-01838,2026-03-04,douglas,NATHAN JAMES CONSTRUCTION INC.,8216 KEYSTONE DR,68134,1855.0,26750.0
BLD-25-15487,2025-11-03,douglas,7524 WIRT ST,PAUL DAVIS SYSTEMS,3600.0,11,1.4528098591573322,BLD-26-03193,2026-04-06,douglas,PEERLESS HOMES,8216 KEYSTONE DR,68134,1855.0,1000.0
BLD-25-15487,2025-11-03,douglas,7524 WIRT ST,PAUL DAVIS SYSTEMS,3600.0,12,1.5159164511352168,BLD-26-02786,2026-03-26,douglas,SULLIVAN VENTURES LLC,1803 JOHN A CREIGHTON BD,68111,1568.0,4000.0
BLD-25-15488,2025-11-03,douglas,20010 ELKHORN RIDGE DR,CANOPY HOLDINGS OF NEBRASKA LLC DBA AGR ROOFING & CONSTRUCTION,16846.05,1,0.5480268521117282,BLD-26-01725,2026-03-02,douglas,MCCOY ROOFING HOLDINGS,113 S 202 ST,68022,1707.0,22000.0
BLD-25-15488,2025-11-03,douglas,20010 ELKHORN RIDGE DR,CANOPY HOLDINGS OF NEBRASKA LLC DBA AGR ROOFING & CONSTRUCTION,16846.05,2,0.6668658334151066,BLD-25-16653,2025-12-05,douglas,"MLKHEC INC DBA HUSKER HAMMER SIDING, WINDOWS AND ROOFING",2104 N 172 AV,68116,2027.0,15700.0
BLD-25-15488,2025-11-03,douglas,20010 ELKHORN RIDGE DR,CANOPY HOLDINGS OF NEBRASKA LLC DBA AGR ROOFING & CONSTRUCTION,16846.05,3,0.7759769503029581,BLD-25-16621,2025-12-04,douglas,CANOPY HOLDINGS OF NEBRASKA LLC DBA AGR ROOFING & CONSTRUCTION,1039 N 183 CR,68022,1500.0,12701.25
BLD-25-15488,2025-11-03,douglas,20010 ELKHORN RIDGE DR,CANOPY HOLDINGS OF NEBRASKA LLC DBA AGR ROOFING & CONSTRUCTION,16846.05,4,0.7988601412345888,BLD-25-16899,2025-12-17,douglas,607 S 199th St,607 S 199 ST,68022,1977.0,8500.0
BLD-25-15488,2025-11-03,douglas,20010 ELKHORN RIDGE DR,CANOPY HOLDINGS OF NEBRASKA LLC DBA AGR ROOFING & CONSTRUCTION,16846.05,5,0.8539644900796627,BLD-26-02494,2026-03-20,douglas,BN ENTERPRISES LLC,19904 HARNEY ST,68022,1732.0,29115.0
BLD-25-15488,2025-11-03,douglas,20010 ELKHORN RIDGE DR,CANOPY HOLDINGS OF NEBRASKA LLC DBA AGR ROOFING & CONSTRUCTION,16846.05,6,0.8661920419275149,BLD-26-02136,2026-03-12,douglas,ERNCO INC,513 S 198 ST,68022,1948.0,20395.0
BLD-25-15488,2025-11-03,douglas,20010 ELKHORN RIDGE DR,CANOPY HOLDINGS OF NEBRASKA LLC DBA AGR ROOFING & CONSTRUCTION,16846.05,7,0.8703799017869546,BLD-26-03330,2026-04-08,douglas,HORN INDUSTRIES CORPORATION,1713 N 211 ST,68022,1460.0,12500.0
BLD-25-15488,2025-11-03,douglas,20010 ELKHORN RIDGE DR,CANOPY HOLDINGS OF NEBRASKA LLC DBA AGR ROOFING & CONSTRUCTION,16846.05,8,0.9125611782002749,BLD-26-02558,2026-03-23,douglas,BULLDOG ROOFING,2411 N 188 ST,68022,1925.0,15774.32
BLD-25-15488,2025-11-03,douglas,20010 ELKHORN RIDGE DR,CANOPY HOLDINGS OF NEBRASKA LLC DBA AGR ROOFING & CONSTRUCTION,16846.05,9,0.9233118423177583,BLD-26-02392,2026-03-18,douglas,RESULTS CONTRACTING,3003 N 192 AV,68022,2441.0,24000.0
BLD-25-15488,2025-11-03,douglas,20010 ELKHORN RIDGE DR,CANOPY HOLDINGS OF NEBRASKA LLC DBA AGR ROOFING & CONSTRUCTION,16846.05,10,0.9388576320985084,BLD-25-16464,2025-11-26,douglas,TDH HOME BUILDING INC,18368 HARNEY ST,68022,1782.0,25374.0
BLD-25-15488,2025-11-03,douglas,20010 ELKHORN RIDGE DR,CANOPY HOLDINGS OF NEBRASKA LLC DBA AGR ROOFING & CONSTRUCTION,16846.05,11,0.9929536000685936,BLD-26-02126,2026-03-10,douglas,"HOME PRIDE CONTRACTORS, INC",802 S 190 AV,68022,1553.0,30000.0
BLD-25-15488,2025-11-03,douglas,20010 ELKHORN RIDGE DR,CANOPY HOLDINGS OF NEBRASKA LLC DBA AGR ROOFING & CONSTRUCTION,16846.05,12,1.0117045716324755,BLD-26-03233,2026-04-06,douglas,ANCHOR ROOFING & LANDSCAPING LLC,17808 CORBY ST,68116,1865.0,29000.0
BLD-25-15490,2025-11-03,douglas,14907 LAUREL AV,AVID RESTORATION LLC,15000.0,1,0.4673391552339262,BLD-26-03246,2026-04-07,douglas,J HENRY HOMES,5408 N 149 AV,68116,2413.0,13281.12
BLD-25-15490,2025-11-03,douglas,14907 LAUREL AV,AVID RESTORATION LLC,15000.0,2,0.5438349778957525,BLD-26-02757,2026-03-26,douglas,"ANDERSON ENTERPRISES, INC",5509 N 154 ST,68116,2285.0,12000.0
